id,created_time,message,sentiment
1671451502934740_1682767535136470,2018-03-10T00:55:46+0000,"I am getting hundreds and hundreds of $$ in fees.  One time I look and there is $2000, next day I have $-107.  It has been since Feb 22/23 and yet I am still on hold for 50 mins at a time.  I work long hours and cannot get into the bank to personally talk to someone.  Thanks BBT, you have impacted our grocery money, extracurricular sports money, gas money and how about my mortgage.  Ridiculous!",Positive
1671451502934740_1673828229363734,2018-03-02T01:11:23+0000,BB&T What is a Exceptions/Administrative Hold that you have on my account for 586.99 pending date says 12/22/19...please Explain this!!! I need my money!! This just happen tonight,Positive
1671451502934740_1696319680447922,2018-03-22T17:23:58+0000,"I will NEVER bank with BB&T again! They say one thing and do the opposite and the rep I called to have my account explained to me was SO very rude and to me, asking for a supervisor 4 times befor the call was escalated just to have the same run around. I am no longer going to do business with this bank!

The nearest branch to me is over 50 miles from my home. I have patiently paid 3.00 service charge with the ATM for over a year because I was a loyal customer. They have made so much money off of me and now they wont fix the overdraft charge on my account. Bye bye im over it",Positive
1671451502934740_1693603197386237,2018-03-20T04:38:14+0000,I encountered no problems. When I called my branch in Odessa on Kermit Highway my call was immediately answered and I was informed of the problem by a friendly and professional bank teller. Thank you for setting my mind at ease<U+2764>,Positive
1671451502934740_1675520165861207,2018-03-03T16:09:54+0000,"I'm still dealing with the aftermath of this ""collapse"" and today I'm in the negative when I deposited money on Thursday? money transactions missing from my account then reappearing days later. Today customer service claims they cannot remedy the situation bc on their end the deposit wasnt in there yesterday, it's scheduled for Monday, then try to blame the vendor. yeah a decade of loyal service in leaving today. @BB&T just lost another customer and will be reported to the BBB and whomever else needs to know",Positive
1671451502934740_1675076272572263,2018-03-03T05:48:23+0000,"Tonight, shortly before midnight, I noticed a fraudulent purchase on one of my checking accounts. I immediately called BB&T's  customer service line. After being on hold for more than 30 minutes, the representative informed me that the bank caught one of two fraudulent transactions. The purchase that went through was made using the account's associated debit card, which I do not have stored online and I keep secured in my home. Even though the card was cancelled over the phone, I now have to wait for the bogus purchase to post to my account before the fraud department will give me my money back. I have had enormous patience this week, but I am tempted to switch banks once everything is corrected and my money is returned.",Negative
1671451502934740_1677905278956029,2018-03-05T20:05:15+0000,"Very disappointed that I have to change banks after 8yrs because of BB&T's refusal to make things right after charging me 4 separate overdraft fees totaling $144. My account reflected a balance on the 26th(that I checked)that apparently was different on the 27th(that I hadn't checked) I made purchases on the 26th and 27th according to the balance I had remaining and it sent me into overdraft, well because they didn't post till after the 27th, they won't refund my money. I wasn't even aware of the outage until Tuesday night. Very disappointed and currently searching for a new bank.",Positive
1671451502934740_1674499862629904,2018-03-02T15:50:41+0000,"Fixing the lack of customer service at this branch would be a great start.
Perhaps if they didn't treat people like they were stealing when they are actually DEPOSITING money into multiple accounts they could COUNT MONEY and give the correct amount listed on a cashed check.",Positive
1671451502934740_1677647265648497,2018-03-05T14:45:37+0000,"Your customer service is absolutely dismal.  I waited for someone to answer the phone for 45 minutes only to be told I should just ""go online or use the app.""  I still have no resolution to my issue.",Positive
1671451502934740_1674366159309941,2018-03-02T13:27:15+0000,"However, I need to waste 34 minutes in order to get refunded. Instead of the apology tour Kelly S. King, why don't you automatically refund everything you stole!  Lousy banking practices at best.",Positive
1671451502934740_1672465232833367,2018-02-28T16:56:54+0000,I was told yesterday that my monthly bank fee was being refunded and another credit was being issued.  I show no credit for either this morning.  I was forced to pay a fee to cash a check since I was afraid to deposit it yesterday and now today I’m still unsure about making a cash deposit.  This has seriously been going on too long,Neutral
1671451502934740_1673842636028960,2018-03-02T01:29:10+0000,"Hi - I'm interested in using zelle for mobile payments, but I'm wondering if there Is there a limit to how much I can send/receive on a daily basis or monthly basis? I'd appreciate any insight you may have! Thank you!!",Positive
1671451502934740_1672187716194452,2018-02-28T11:20:21+0000,BB&T i thought this was supposed to be  fixed. My account has drained drastically. There is definitely money missing from my account. I had 7 credits that are GONE and re taken out of my account! What is going on!?!?!?!,Negative
1671451502934740_1673399622739928,2018-03-01T15:43:53+0000,I waited 55 minutes on hold this morning only to be told by Becca that she couldn’t help me.  Can someone help me transfer my money to a different bank?!,Positive
1671451502934740_1677719178974639,2018-03-05T16:13:05+0000,I have had over $300 in fees since Ive opened my account  back in September of 2017 due to the ATM not working on about an average of 3 days a week  and by using PayPal.  Definitely will be switching back to Wells Fargo this week!,Positive
1671451502934740_1676771665736057,2018-03-04T18:11:16+0000,Is there a reason why my debit card I'd not working??? I have $$ in there ! Was embarrassed this morning at Wawa ! Thank God for some kind hearted stranger who paid for my stuff!,Positive
1671451502934740_1690017027744854,2018-03-16T17:00:53+0000,Ive b en trying to reach ANYONE from your bank. This phone number you give out is useless!!! I haven't been able to talk to anyone from this bank!! My mother-in-law died 3 years ago and you're still taking out $13.00,Neutral
